id_main,type,uri,resource_url,uri150,width,height
10055810,primary,https://i.discogs.com/Wyjsg9TGZX_0BvgjrYN7YO8QDZejb6qTPqZ3qZbm18I/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NjUtNTcyMy5wbmc.jpeg,https://i.discogs.com/Wyjsg9TGZX_0BvgjrYN7YO8QDZejb6qTPqZ3qZbm18I/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NjUtNTcyMy5wbmc.jpeg,https://i.discogs.com/8qL5jEMSITqZoXxQph25u_19DP79FO9iGnGMfSQE9gE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NjUtNTcyMy5wbmc.jpeg,599,600
10055810,secondary,https://i.discogs.com/gxL2Hu1kwiZo08WLyc_PqAfxt2NVNO1FaCBbE4cSr3A/rs:fit/g:sm/q:90/h:469/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/ODEtNjA0MS5wbmc.jpeg,https://i.discogs.com/gxL2Hu1kwiZo08WLyc_PqAfxt2NVNO1FaCBbE4cSr3A/rs:fit/g:sm/q:90/h:469/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/ODEtNjA0MS5wbmc.jpeg,https://i.discogs.com/4UQT2ubdRjtPufLxxoyzejTcTSd1IYkWDW4novU30NU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/ODEtNjA0MS5wbmc.jpeg,600,469
10055810,secondary,https://i.discogs.com/mgiV1vVfTxkaCNYlkK6w0_9opWRQqeIBUl6_EAXI67g/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MTYtNjEyOS5wbmc.jpeg,https://i.discogs.com/mgiV1vVfTxkaCNYlkK6w0_9opWRQqeIBUl6_EAXI67g/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MTYtNjEyOS5wbmc.jpeg,https://i.discogs.com/lS9rlWxRydiHMMLX1HERQ0zYsLcHgRlPAL9pbOGcv6I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MTYtNjEyOS5wbmc.jpeg,591,600
10055810,secondary,https://i.discogs.com/xoQnfT1KCJhaEicwkD55zUvb-mgqrputaeGVYT-9pso/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NTUtOTA5NC5wbmc.jpeg,https://i.discogs.com/xoQnfT1KCJhaEicwkD55zUvb-mgqrputaeGVYT-9pso/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NTUtOTA5NC5wbmc.jpeg,https://i.discogs.com/nyjiJs_AXf_4PGBctsXHFZe97WXeHzqZZx7c0ymQ03E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY4/NTUtOTA5NC5wbmc.jpeg,591,600
10055810,secondary,https://i.discogs.com/vdf-YKYo76OALF9ioYq1kqbLgK9zUZCtmHRdP3tW2wk/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MjctMzA1OC5wbmc.jpeg,https://i.discogs.com/vdf-YKYo76OALF9ioYq1kqbLgK9zUZCtmHRdP3tW2wk/rs:fit/g:sm/q:90/h:585/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MjctMzA1OC5wbmc.jpeg,https://i.discogs.com/AQLxzYMOtFWlusAgtYtCfpcVaEgkRF48TjGlP7cYChM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MjctMzA1OC5wbmc.jpeg,600,585
10055810,secondary,https://i.discogs.com/Fnn5_ulZ8Eddt64uMOr1ps_NMuqTMolqWqBOtXKI9rc/rs:fit/g:sm/q:90/h:600/w:589/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzEtMTU1MS5wbmc.jpeg,https://i.discogs.com/Fnn5_ulZ8Eddt64uMOr1ps_NMuqTMolqWqBOtXKI9rc/rs:fit/g:sm/q:90/h:600/w:589/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzEtMTU1MS5wbmc.jpeg,https://i.discogs.com/BrWIHMKqrPYJH1_GvxwQApwrDYG-_2E8MG0kFBvzN18/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzEtMTU1MS5wbmc.jpeg,589,600
10055810,secondary,https://i.discogs.com/jD0EBTFiv2KOL_LNRFsiRh3bIHYOjTJPMBYOYhBjz-k/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzMtMzYyMi5wbmc.jpeg,https://i.discogs.com/jD0EBTFiv2KOL_LNRFsiRh3bIHYOjTJPMBYOYhBjz-k/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzMtMzYyMi5wbmc.jpeg,https://i.discogs.com/HbetzoxixUXY55rs79xxUkmCDtJu1rdJWeO9sWeMNHc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/MzMtMzYyMi5wbmc.jpeg,592,600
10055810,secondary,https://i.discogs.com/WmrbbWWrd9agUAX7fVtbH6vcfsVUlpdsbaSMKgC7n34/rs:fit/g:sm/q:90/h:478/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/NTEtNDYzMi5wbmc.jpeg,https://i.discogs.com/WmrbbWWrd9agUAX7fVtbH6vcfsVUlpdsbaSMKgC7n34/rs:fit/g:sm/q:90/h:478/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/NTEtNDYzMi5wbmc.jpeg,https://i.discogs.com/22yB3tS_mjtW2cblkQOs8AqGH7RxjEWCo3T7KFTDFMY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDU1/ODEwLTE0OTA4NDY5/NTEtNDYzMi5wbmc.jpeg,600,478
100654,primary,https://i.discogs.com/9nlHyZkRNDvDkrD2DAu7uYtUxtasl127I6oBSCBYbLE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzk3/LTkzNzEuanBlZw.jpeg,https://i.discogs.com/9nlHyZkRNDvDkrD2DAu7uYtUxtasl127I6oBSCBYbLE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzk3/LTkzNzEuanBlZw.jpeg,https://i.discogs.com/sqsGknvszFfmcwnJsuwISsexagArYng2EK6TrE4kN64/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzk3/LTkzNzEuanBlZw.jpeg,600,600
100654,secondary,https://i.discogs.com/nkb2hTUXLXiU8PJ5uF-RaxFh332ic2GC8bnHuQBx-zw/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODI5/LTg2NTMuanBlZw.jpeg,https://i.discogs.com/nkb2hTUXLXiU8PJ5uF-RaxFh332ic2GC8bnHuQBx-zw/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODI5/LTg2NTMuanBlZw.jpeg,https://i.discogs.com/KIiBHQqCZp8iYS4Dfync49O2Tb7IHcMy6DwYbHz0VPE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODI5/LTg2NTMuanBlZw.jpeg,599,600
100654,secondary,https://i.discogs.com/1MsuZ0kSv9Tx1bEeYnzf45tv48NcVjFWVAh0BVNDKJs/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODM4/LTU4MjYuanBlZw.jpeg,https://i.discogs.com/1MsuZ0kSv9Tx1bEeYnzf45tv48NcVjFWVAh0BVNDKJs/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODM4/LTU4MjYuanBlZw.jpeg,https://i.discogs.com/LYvajkpcA3vc74D-RIkCyrAopgtWI0_YSO_6gMvrLVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1ODM4/LTU4MjYuanBlZw.jpeg,600,599
100654,secondary,https://i.discogs.com/Dwbpgj-5Q-hfh-_fHZacdBQAJceymCcj6z-rXvJh_f8/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzcx/LTI4NjUuanBlZw.jpeg,https://i.discogs.com/Dwbpgj-5Q-hfh-_fHZacdBQAJceymCcj6z-rXvJh_f8/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzcx/LTI4NjUuanBlZw.jpeg,https://i.discogs.com/EvSL2n6dA9Kms6ucPBwdr_by9CeQwrux5E3I4-IyhLs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY1/NC0xNjEyMDI1Nzcx/LTI4NjUuanBlZw.jpeg,600,593
10066421,secondary,https://i.discogs.com/WSz-rQAurOTrwMA2AFuhmc2IzTJzU_ml3e3UzbYn_MI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY2/NDIxLTE0OTEwMzcy/NzctMzczMy5wbmc.jpeg,https://i.discogs.com/WSz-rQAurOTrwMA2AFuhmc2IzTJzU_ml3e3UzbYn_MI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY2/NDIxLTE0OTEwMzcy/NzctMzczMy5wbmc.jpeg,https://i.discogs.com/85hbgkO24e5ZAT7n8ofJbK2RUPVgN5NAosH7hDo2GwE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDY2/NDIxLTE0OTEwMzcy/NzctMzczMy5wbmc.jpeg,600,600
10082296,primary,https://i.discogs.com/xx02V5vG4wbQOAqM3niEhYajaUzLquV_dUFGGvsshbM/rs:fit/g:sm/q:90/h:582/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NjUtMjA2OS5qcGVn.jpeg,https://i.discogs.com/xx02V5vG4wbQOAqM3niEhYajaUzLquV_dUFGGvsshbM/rs:fit/g:sm/q:90/h:582/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NjUtMjA2OS5qcGVn.jpeg,https://i.discogs.com/CvyKjLvO9fu3VNWtBMYQ9kBT_j3Ive4X1pVU1hbKLEE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NjUtMjA2OS5qcGVn.jpeg,600,582
10082296,secondary,https://i.discogs.com/gN0dKLdxeSd1mx-jkhsv599ZGaBx-qyCWWF7E67jM_A/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NzAtMzkyMy5qcGVn.jpeg,https://i.discogs.com/gN0dKLdxeSd1mx-jkhsv599ZGaBx-qyCWWF7E67jM_A/rs:fit/g:sm/q:90/h:581/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NzAtMzkyMy5qcGVn.jpeg,https://i.discogs.com/ddRYBVMMgbhX6TxazCydHhE61MdT_ePlKdj-NHnfVZE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgy/Mjk2LTE1NDgyNDY0/NzAtMzkyMy5qcGVn.jpeg,600,581
100833,primary,https://i.discogs.com/Xeylw-zMW3ETTjDdeTFhsW-yzl1-UYloUNfQ9z_Fsyw/rs:fit/g:sm/q:90/h:600/w:589/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTExNTguanBlZw.jpeg,https://i.discogs.com/Xeylw-zMW3ETTjDdeTFhsW-yzl1-UYloUNfQ9z_Fsyw/rs:fit/g:sm/q:90/h:600/w:589/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTExNTguanBlZw.jpeg,https://i.discogs.com/MUwIgFxRRdzgkyCdKhtCQI7qAnV1dZZyrmW4WFABypk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTExNTguanBlZw.jpeg,589,600
100833,secondary,https://i.discogs.com/0JbdMiefD7DWMovP_aR8grCEoVrNB6mvFDEP1c-tR5U/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM2/LTQxOTQuanBlZw.jpeg,https://i.discogs.com/0JbdMiefD7DWMovP_aR8grCEoVrNB6mvFDEP1c-tR5U/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM2/LTQxOTQuanBlZw.jpeg,https://i.discogs.com/kWMM0fwPh7bwmIJTLtNAJ4tXd7jIpzFVJ2sfXG6me5s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM2/LTQxOTQuanBlZw.jpeg,594,600
100833,secondary,https://i.discogs.com/hfdCiy-2SP-hiMOPeDlZMmVN0O_IPTCT62Q-sgtTReY/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTQ4NDkuanBlZw.jpeg,https://i.discogs.com/hfdCiy-2SP-hiMOPeDlZMmVN0O_IPTCT62Q-sgtTReY/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTQ4NDkuanBlZw.jpeg,https://i.discogs.com/miiEiACv4HUjpG7MvEE_9QCqG2aFDLYAiXhmclVH-ng/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM1/LTQ4NDkuanBlZw.jpeg,594,600
100833,secondary,https://i.discogs.com/2z64S197of8t8ZYsvuaCZmYicRkSMbCm5gqN62Qc1nE/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM3/LTUyMDAuanBlZw.jpeg,https://i.discogs.com/2z64S197of8t8ZYsvuaCZmYicRkSMbCm5gqN62Qc1nE/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM3/LTUyMDAuanBlZw.jpeg,https://i.discogs.com/dVBE-CNYBai_HMrMmZlFyPIwelZabXpf13gRuWxzmQg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDgz/My0xNzc0MDU4NDM3/LTUyMDAuanBlZw.jpeg,600,588
10094904,primary,https://i.discogs.com/E6jwjVmZr7__VNE8DnTaMkNYzLcUK4kxrmfGKl8d4XI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE0OTE1MDg3/MjQtMTg0OS5qcGVn.jpeg,https://i.discogs.com/E6jwjVmZr7__VNE8DnTaMkNYzLcUK4kxrmfGKl8d4XI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE0OTE1MDg3/MjQtMTg0OS5qcGVn.jpeg,https://i.discogs.com/_hsZvuUVXvt0XEowHgPo2ulZ4bTAVWNJ4fbVp238M5E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE0OTE1MDg3/MjQtMTg0OS5qcGVn.jpeg,600,600
10094904,secondary,https://i.discogs.com/IdRLqjjDbVoKxDhhZhUsUwWsYvJBLS4rmB931QZ2G-k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE1MDkzOTgy/NzEtNDgwOS5qcGVn.jpeg,https://i.discogs.com/IdRLqjjDbVoKxDhhZhUsUwWsYvJBLS4rmB931QZ2G-k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE1MDkzOTgy/NzEtNDgwOS5qcGVn.jpeg,https://i.discogs.com/7tEzsHMmmbpNEusPPZH-5b0MiS_Uz643kRmGfmq76_A/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk0/OTA0LTE1MDkzOTgy/NzEtNDgwOS5qcGVn.jpeg,600,600
10097790,primary,https://i.discogs.com/neDuq0j9_nSji8kpz-Gq01Qe8XcCuoA2c0ZIT6JpuWs/rs:fit/g:sm/q:90/h:539/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE0OTE1Njky/NTctNTM4NC5qcGVn.jpeg,https://i.discogs.com/neDuq0j9_nSji8kpz-Gq01Qe8XcCuoA2c0ZIT6JpuWs/rs:fit/g:sm/q:90/h:539/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE0OTE1Njky/NTctNTM4NC5qcGVn.jpeg,https://i.discogs.com/UoJKKiaP9grPTTw4fwFchrj4rI6DR2BwMSNAt_KKZho/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE0OTE1Njky/NTctNTM4NC5qcGVn.jpeg,600,539
10097790,secondary,https://i.discogs.com/jUQxzJn3HZctBc4VNuo5QpFGLphexqk9BD4bAxQKQNY/rs:fit/g:sm/q:90/h:531/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE2NzIyNDYw/NDYtMTU1NC5qcGVn.jpeg,https://i.discogs.com/jUQxzJn3HZctBc4VNuo5QpFGLphexqk9BD4bAxQKQNY/rs:fit/g:sm/q:90/h:531/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE2NzIyNDYw/NDYtMTU1NC5qcGVn.jpeg,https://i.discogs.com/po1BmaFW95CaLo43C-Dy0Fy4hwJUEf3_nL4QBjaGTA4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDk3/NzkwLTE2NzIyNDYw/NDYtMTU1NC5qcGVn.jpeg,600,531
1010154,primary,https://i.discogs.com/MdKKjjGHTVFFiqbywG3Ltjzr9SUCCSun_wcV1Z0Kt14/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg3/Ni0xNDU3LmpwZWc.jpeg,https://i.discogs.com/MdKKjjGHTVFFiqbywG3Ltjzr9SUCCSun_wcV1Z0Kt14/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg3/Ni0xNDU3LmpwZWc.jpeg,https://i.discogs.com/eA9bJrglBmkMxiTx7zhUyAwOAVBel4vm84DOrBtCCpI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg3/Ni0xNDU3LmpwZWc.jpeg,600,599
1010154,secondary,https://i.discogs.com/g3kJO1ARXfgUlEx3Akiu3wPXtChfWUzcWov6bsnoyeM/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg4/My0yNzEwLmpwZWc.jpeg,https://i.discogs.com/g3kJO1ARXfgUlEx3Akiu3wPXtChfWUzcWov6bsnoyeM/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg4/My0yNzEwLmpwZWc.jpeg,https://i.discogs.com/-NXRF2NoOm6CbSyyLcExIpYf-6bzq5-ub_9Er1U1M5Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg4/My0yNzEwLmpwZWc.jpeg,600,599
1010154,secondary,https://i.discogs.com/6uJ6eMQbJRKWFhyp10kPnFMwb5SGsye8npH0FCwCO5s/rs:fit/g:sm/q:90/h:600/w:593/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/MC04NTA2LmpwZWc.jpeg,https://i.discogs.com/6uJ6eMQbJRKWFhyp10kPnFMwb5SGsye8npH0FCwCO5s/rs:fit/g:sm/q:90/h:600/w:593/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/MC04NTA2LmpwZWc.jpeg,https://i.discogs.com/ZvVdSjsyl4hZ3nHMOv89hvcQDY6ICP7EwbYkerGCctY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/MC04NTA2LmpwZWc.jpeg,593,600
1010154,secondary,https://i.discogs.com/8bICmTx-WDtkYUiH29JCSdW-4poA0T1VN5VCo_nD3d0/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/Ny05MDQ4LmpwZWc.jpeg,https://i.discogs.com/8bICmTx-WDtkYUiH29JCSdW-4poA0T1VN5VCo_nD3d0/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/Ny05MDQ4LmpwZWc.jpeg,https://i.discogs.com/rR7dfXuBNGZayj6le5joA_a4vejcJyQ6kfosJ5PyQAQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAx/NTQtMTM0MTY0Mzg5/Ny05MDQ4LmpwZWc.jpeg,595,600
